k_spring	x	target
4.880326461637013	4.968954831993079	59.42508239349838
2.899722471425489	3.3917082401006327	16.68693070275923
2.70168577816874	3.9787795561744046	21.41430559760692
2.8050133148401573	2.9503215780973058	12.145446968841929
2.7734212122676176	2.802876166116944	10.916862671912968
4.2869929290862965	1.87438368857046	7.389440684749393
4.629994621072905	3.5569415489317864	29.407110910007592
4.838904488873663	2.8947476452122163	20.40829138773365
1.0855723360106242	4.137613441011064	9.368677341333454
3.5922824799109394	1.496032387617777	4.017169396496528
2.9762380347007835	1.3014312327119189	2.5188628092190184
2.736674854588521	3.343722419588862	15.395203099943092
3.331027878206805	4.014972527592606	27.310061843951907
3.37722522071848	4.9866933874791055	42.67725652565368
4.359733796210742	1.1955876343723255	3.108642205426575
3.0587454577112587	1.2734475928072202	2.477679774179261
2.8034395522077253	3.2103419184915625	14.482165434492131
1.15731350499092	1.9021760285583609	2.068520661749124
3.8879682509500832	4.069273998792413	32.516355916227795
4.753950915230809	4.352696896627323	44.63526106610587
4.5111012185180615	2.534399491425664	14.4661297182045
3.302397814178786	4.5988800404232775	34.89865240029938
3.0591240321062694	3.620357963426599	20.170794225743833
1.0560343206856817	2.6684513512793973	3.7427813791584255
4.477565331432922	2.394181468006212	13.010081920035176
2.239749684645678	2.185464067387008	5.2784677168905265
1.3475845988821482	1.5794436489742765	1.6864880100209103
4.924854845011855	1.4345654093286018	5.049451461463047
4.8942587264053135	2.4166656085104936	14.232624602701959
2.530137077466861	3.9119386732552863	19.587534400850952
1.0937509418584153	1.0571470140376702	0.605766349366967
2.611878828686143	2.6293278043770343	8.940209428344442
3.667491142754788	4.753331639497149	40.43439862638365
4.77613894084317	4.1826709536698194	41.91208610626023
2.2346860853477564	1.5305547627242646	2.641380999006126
1.779144830481044	1.9182322139164325	3.249612678292376
3.19655848092167	3.672178332874264	21.661232315600145
3.8777913596638713	2.3060371913468707	10.307891605312891
2.1729498200137622	2.20645926719514	5.233591324110982
1.1761058397721895	1.93573853532894	2.2051111813234265
1.7040106868298546	2.8317738920592115	6.835825530770146
1.7297320822113962	3.5522306741390275	11.034227448848762
1.6006384260312163	1.8768695143864769	2.8119565441158576
3.196031416717863	4.727565303562401	35.75354838631292
4.595754610072687	1.3506022811363296	4.193751655960108
1.1071145262385622	1.4046320993595254	1.0894634813903028
2.0574677774007566	3.277890161470644	11.01269968233792
3.3713105030448407	4.878959022824379	40.42607433013087
3.5320206333743664	4.728995672931747	39.543348918046995
2.2672750198399987	4.626372830758534	24.68833652137409
4.47439429426365	2.611409621677577	15.202729011063198
4.440309098211094	2.401278417391229	12.727201790277972
1.2022326365370266	2.961171255915769	5.297968055828256
2.543074519387201	3.946809434256333	19.56094557369532
3.5822693334315545	1.4534644637190592	3.844127885628524
3.8810604721711455	4.3310223720571335	37.068970531782305
3.661706215678192	3.1052571722129048	17.846898961657494
2.077238798069893	2.3455370123771453	5.734057858246278
3.903596715340672	1.0699581923098689	2.241210695209252
2.556669757817269	4.643389090905707	27.574446063981664
1.419100564569479	2.9473577283379933	6.206222832961526
1.9613458373735189	4.637570362323302	20.9895720248147
1.6185884023757526	4.498601672398694	16.23026326704599
4.112208414063373	3.7387657289843	28.44404544570775
2.307101020865354	2.7762404556015583	8.933894869725561
4.332993503630533	2.5902803103609267	14.503922232006708
4.220021786847751	1.6892258032783565	6.036074943217513
3.3350983857932226	2.9209451905762167	14.230704510491481
4.759934700732292	1.000423610918605	2.383991206265752
4.360807374723357	1.2875268787911849	3.65252884338163
2.360034468413029	3.555535144365558	14.726750723168157
3.630268117295502	2.1919608895266816	8.779366890614908
2.2189803522607177	1.4672076460549972	2.383440727163525
3.1204260959028858	4.775417293891462	35.13727567378454
2.2769120154726923	4.913161918521277	27.372354070145274
1.7110388508711167	2.648857346348012	6.013933562703019
2.748508316683506	3.3426250575741374	15.226133607099133
3.3846063535709705	1.4577918165942902	3.619680849623552
2.880168970057482	1.450586221979253	3.018890939436039
4.028033052828492	4.578390194959836	42.178216942992655
4.896741837091701	2.8301941255362646	19.593428571014208
2.104421804427264	3.2519947512517	11.263878864164647
4.503868226694685	4.546569501230723	47.242791996310636
1.6203961002887328	4.562036158429224	16.637178712360694
2.9026783971148737	1.9459872017933617	5.532085941728233
1.5569926956499829	2.3426423218166432	4.253447027219366
2.1820528511672608	4.063646761319158	18.09420483211392
3.4873563479100027	3.2902077502142832	18.74077425810362
2.634717456856948	3.8996447309975584	19.81776992662897
4.000882681367636	2.4978962823808954	12.393564691186443
1.2542657907329473	3.9452493457838456	9.710898739174018
4.538061455119678	3.0672448131900016	21.407211621677753
1.6445747117023608	3.6202412283567647	10.867378565094812
3.727541234881609	4.523259074861632	38.39601188914294
2.5637950063895825	4.860965767602946	30.261486028028024
4.33401329840826	4.652208779828532	46.4722829635847
3.3638008642810453	2.922303370381905	14.358408876390133
2.6718946405707142	3.255190957056977	14.223146872471961
1.7866782415076554	1.022385504429704	0.9300777108638393
2.921320400420134	1.382693345994979	2.795155720598514
2.358241363040841	2.854488962582816	9.422204245797786
1.6973871121708402	4.9504455883871135	20.88435492907998
3.2334437679093013	1.7365764686184884	4.868776914950189
4.4750888454693785	2.619470272149456	15.304484645831712
2.8744591582830603	3.9511927063397696	22.54147218879395
2.478533377474949	2.7110256629243907	9.056906800448681
2.732520780642826	4.996703155687765	34.212925962493784
2.376601124835427	3.420881960879035	13.86471667259886
3.3832735810226584	3.0219951395112843	15.523505177506909
2.1337271649769733	4.799256102957	24.572640235843412
2.037000829148816	1.6822359829824292	2.8822593124166223
3.2909162397164704	3.561888267008769	20.72080146491312
2.0141707999223097	2.8289687408972606	8.133947228186726
1.5774861063035428	1.8365250223905767	2.667393547317178
3.6936566214545232	2.595600759076382	12.265039823467212
3.191373686972636	3.3261361977915715	17.690771290179907
4.297148481719194	4.800439924734496	50.2695451934296
1.3156801727977312	2.30203834799838	3.481215726352957
2.49519391800653	4.9986914225026045	30.474137564372437
4.243407450497799	2.662027986975167	15.086964527268659
2.914133986276525	3.6663005252855823	19.38643282944498
1.2857982537278874	4.480794677089707	12.886480776856907
1.559420494217977	1.1465833801457048	1.0244594316734958
2.125054925077616	1.6758768767021208	2.990554560646543
2.626505704851511	2.074426329929996	5.678227026612747
1.3312985279623932	1.5992074578116555	1.713796303225768
2.9090201698052987	4.096362627669132	24.54463892053916
2.234249878678781	3.862750898831352	16.572423415104495
4.706171483544621	4.872194822069842	55.17304636740299
3.451256531531683	3.2811308642536514	18.522985773034403
1.2917436082743574	1.8695935013082616	2.2269179786022284
4.75578667534649	3.487485450079641	28.768641969767717
4.27371257476035	4.37715214273838	40.82474042436723
2.902490606213292	1.3198906676606614	2.5344914337906763
2.7124413822237488	1.092679523464307	1.6184513157086355
2.3362575376480748	1.6506754284421374	3.2022257229941795
2.9567931055924137	4.537391619736365	30.03459398206086
2.463081242035459	2.020525953533096	5.042852136319118
1.822078802046386	3.3281382676117186	10.162680768612022
2.785887933685804	3.9981957447834873	22.68822644207237
2.718328048815776	2.0942144405453	5.8726703363866255
4.199958486001627	3.411513854871515	24.302863254842613
2.951507816442963	3.8312703338137455	21.651847640879772
3.6284088513406223	1.244098157584896	2.836470843520968
1.4937419066950302	4.124004744267941	12.786620699044255
1.8117100869445573	4.270320090460717	16.369003163022946
2.1738496507741	2.7729855267837027	8.42920830806167
1.3501948452064505	2.1219369404346216	3.0305515665650193
4.724948911619084	2.6834967716622824	17.057525827849425
1.860834561427401	2.400050053416708	5.298192651266733
3.8238446799774746	2.8207595737505	15.054411030472735
4.549713677649303	1.417970055078441	4.5604419658535145
1.655050519533423	3.45259229738846	9.97008410998276
2.949558027012166	4.937873202783693	36.52869037464696
4.114340392233505	2.207623857578441	9.909247481857793
2.1541731929464745	1.3854447788300583	2.038379388598064
4.111512996206775	3.2009548241842003	20.81067399094732
1.8236628842248368	2.1188096844023856	4.079216360119456
1.1904046191444704	4.070696540033875	9.78357076338243
1.153376800482664	2.3381012359304663	3.2140342370573265
1.157049999517438	2.625925699679476	3.9714265185533133
2.8670258013762293	1.9985638568391288	5.711727430597267
4.77637488124373	3.368857872531122	27.445190567987225
1.8787269397580428	2.876048772685812	7.855205152245756
4.499323435881741	4.355069472481726	42.57589423769311
4.045776420099989	4.529952971879581	41.397585942962955
3.2274427549148923	3.8634756632976095	23.77715165412284
4.227188005187829	4.356196740970241	40.25556422516346
2.824738517079996	1.4486970907923211	2.939549497305543
2.498793360027812	2.589374720304653	8.360597965023722
4.944095137918289	2.8582525938086527	20.29522801081274
3.3229788042869624	4.454009300684051	33.023738617681865
1.1265961451709985	3.385641658928305	6.568451595804845
4.866990066924504	2.4114523909553287	14.081951714684552
2.5362872363668965	3.070819218125296	12.11987380117103
1.3679481954563302	1.6215486990526815	1.7988804986213696
1.3674315446565366	1.0931208564679484	0.8244655356138885
4.906965626555532	4.412849694470491	48.06107195428255
4.492032776238037	3.3331300412458504	25.064081338123916
2.8423600787689733	3.6380890200021407	18.896560939091362
2.2800555773760487	3.4752906916784263	13.887649868443676
2.522027368628245	3.965638251074918	19.919041045199894
3.0971103059743155	3.3858331583831616	17.6938958256165
2.6627811852547887	3.5413996250684985	17.172727153412037
4.469652680670944	2.662683542578073	15.874921486742377
3.670819939379507	4.423953381248264	35.93698917703495
3.607736080222861	3.1159058275406006	17.615316077071633
4.323904159680593	4.928563909948019	52.924302350503716
4.753565466325026	2.6803362904982704	17.022603647102464
4.000180564239608	4.288501685291132	36.642282745735095
4.892678176106858	3.7127124904947504	33.94409643127063
1.1668308448022366	4.983939548323926	14.600388940511824
1.3546203002614332	3.6414912109897433	8.953920506561042
2.5736400424042865	1.4363130206212489	2.671004246178936
4.399639189341063	4.025284292337699	35.476404552624935
2.062298020589934	1.3556139353492336	1.8960764335472182
2.7924587059926544	3.591755781713935	17.911497131082616
2.30897526389709	1.740474415414544	3.515743532699761
3.9148445439405126	1.6699152999532427	5.382415685990964
4.584589068910304	1.2609431783632878	3.6449258440933474
1.6469357421417865	2.7896102903667925	6.5018168295108225
4.692367756345856	1.0707573475241663	2.7277547934587223
4.704767428895075	2.927187863295727	20.197057704808188
2.4491993996785344	4.218855533187276	21.8630238845926
3.9224144198313455	1.5233549419004988	4.588995949260173
4.2095552916928165	3.0759460271758234	19.895304095176055
4.3523810894567525	1.0786592011959355	2.549882246551981
3.1421876737493486	1.1030823850327702	1.923799344644366
4.846050952659182	4.92319909558288	58.1962759369094
4.303062085239399	4.626244746755498	45.631478858175456
2.2424297411919434	4.669671578172178	24.236315193612437
3.296945491179708	4.846676846139424	39.384400461709866
2.680388849908489	3.625213808812396	17.719808786202183
4.495531491706499	1.6587295180295831	6.239478774800331
3.72222133480237	4.812256643110982	43.298477936440726
4.066857983458736	1.5492125498062777	4.83320488564882
2.3548916874858863	3.643595100346772	15.657067241775131
4.947672998815981	4.9912326730506775	60.820987635204645
4.350358738149984	4.197288676779646	38.034594133160326
4.2410431144148415	3.155139731117808	21.348358466974133
3.3122992160592166	3.0486552425731674	15.620190450517653
1.81781691162926	4.868732966812608	21.60662821176201
2.3093013852015787	2.49966048999936	7.1089185229550065
3.404257295388081	4.616279669584759	35.88839684946353
2.760742092569564	3.5695245571560954	17.586663801620105
2.4749565911891187	3.9924605651035674	19.863555881329805
3.1688076804730887	4.283790285890961	29.327827059810627
2.4125657205472857	1.5263607037510702	2.811213021469493
4.2866977276660965	2.753795497708691	16.191270665235752
4.4604703964258805	2.038073955086652	9.272620057458132
4.586152632970202	1.0607551316626245	2.5724058769401137
3.2256148805264964	3.137225027082496	16.018623296180817
3.979124829314301	2.951132829491565	17.211721134483394
3.3164452546262293	2.24981582973188	8.353835686576426
3.760095458561105	1.7881673873432848	6.022132289672712
3.349223688045873	4.786029334126051	38.6845658681044
2.79818940060309	3.7083103895539824	18.838922678311558
3.56583489482131	4.749509123309776	40.109626160813775
1.3223610509762431	3.7079516113437694	9.225884097660014
4.041754580515144	3.400939735100722	23.580600065008987
4.869461797164571	4.398636281311276	47.509761629693436
3.3291297442926715	1.582740833026865	4.117207987770777
4.4328137124134726	3.2159072608718264	23.002414854013395
3.322343591767303	2.1134767610869547	7.511398456988124
3.12062725956513	4.648091154196057	33.40918429826564
3.275212873132227	3.769737172464058	23.201254860266175
3.582661009941261	1.1156814299660467	2.2049317118969722
1.4488581712726332	4.192381988486772	12.81299210148762
2.937825459554118	4.909313167019338	35.38809870055333
2.6463645611974806	1.1231109432379975	1.6532398287340142
4.584894950511239	3.129379027615928	22.325313346327036
1.8069911407800203	1.1506654208676508	1.2073475958684154
1.6045908812183962	3.637804061070769	10.569125982905659
4.947353639550603	3.382397721968957	27.828144894608215
2.4790922882217137	2.3973327560433866	7.005417162445153
3.652427896432772	2.944335297203404	15.848282364740484
3.421855956871441	4.7712303669138665	38.67587682826452
3.33819380162098	3.567713620677801	21.156978652646934
4.6537833555152135	3.9208046720293352	36.02595439713123
3.466821091931344	2.5735513466278404	11.23445651470344
1.4224540280429836	4.300715642938722	13.089498724427635
3.0968370514018515	1.8185819689443128	5.135190047890901
4.744190059363792	2.551342472105224	15.11487254250371
2.1997614647643347	4.844884156872597	25.809296769083115
4.332357526222734	1.7593506963891787	6.838880499279106
1.5525000575072876	3.3875054384334806	8.809996611101406
4.973070705082057	3.5940221251988635	31.90939622790089
1.2957572940381858	2.12729209451682	2.956465544724416
3.0404543594835047	1.4672986636558876	3.2534321077421855
3.527123759491809	4.218047640600371	31.60135201691235
3.226611276855152	1.6474284000389527	4.422183937840783
3.7094547702415066	2.0851700962630586	8.089032222024693
1.4846164953690204	4.818272347930252	17.04654268115754
2.785894220476472	4.546588704910624	28.518876938402325
4.870854414215208	4.9947694445883	61.123328396386086
4.965283255543198	1.6680701283840915	6.900320464680032
1.5699736732750016	1.4335606373946153	1.6012490435501232
1.3988682854789034	1.3636413357863402	1.297383009380759
2.297259568910775	1.1649638048486883	1.5540713553965189
4.530154510795123	2.9402987403876053	19.461363987471003
3.675116039166768	3.772014353837254	26.039379959272264
2.576028415322844	3.4939279698329884	15.579880204646246
1.6086407388071182	1.4461427503523985	1.6951071541021847
3.118841502648793	1.6634432508570307	4.3455053146495
4.880192270825688	1.1306715446951785	3.1511642666568105
3.4485051616455493	1.4998483946976011	3.8718648592239564
3.8841804107786153	1.0239796592456716	2.0378114765085935
3.937557457664597	4.732277143958379	43.63615464741912
4.933256624328053	2.8642510877316973	20.293247903616944
2.9536925340324776	4.213783051869523	26.44576708709619
2.152923978154626	4.770829389276647	24.893492078041852
1.0471190636966172	4.080389869924317	8.653625121538271
3.0101648538028924	1.6190058380713952	3.968964071921094
1.5617917448177328	4.3444680671341525	14.613887239181272
1.370588978695574	1.3306371305070206	1.214139864593
4.998259513094919	3.6768079883534175	33.185434591569376
1.7133889532533653	3.5695387846134525	10.909992197322337
2.9858227213061674	2.1347204690078194	6.749233819034852
4.288948709395095	3.67785215122645	29.306266980737853
