q	v	r	target
2.248525342544996	4.935521616068505	2.8894482934590093	0.6154089218025601
1.8552134197332293	2.1215115058679523	3.130229180895169	0.2011567746866326
2.325313712724097	2.4578102299895352	2.89722837957897	0.31553278032560667
2.2252057224137007	3.3501381708546605	1.0539673703711758	1.1236017475647657
1.832242302320798	3.7219103081971534	3.750431890194264	0.29037567174427814
4.269484262649609	3.2259220630553176	1.15176529517418	1.9347418140767643
3.523974969580621	4.634675798155972	2.1755504102294183	1.1701536910803927
4.925881573995972	3.938091963502831	4.627237676138991	0.6752285078886046
4.887772701985572	4.385382474321704	1.5517333257098849	2.1791546297539424
3.595858894768279	2.5895135043534503	3.0745640329846893	0.4781664727269101
4.230353874846182	1.1468721489314566	4.617449479739415	0.16688543561284597
1.224065947906908	2.5489252430845206	1.988959235880558	0.2509551656225509
3.7501163612110178	1.2768191708179395	2.483591224162507	0.3062170388776677
3.954896197533784	1.4270569775543884	3.4478015194771485	0.2596322696475529
2.9041169493085834	2.870181499669465	4.553487496895231	0.28766351958386477
1.237257195457352	3.3925210614925025	4.695029909974833	0.1455236003624232
4.478161780256244	2.6340962405224	2.443008256419977	0.7764825612047588
2.0341127541225594	4.820203024260447	4.573904569066757	0.3359290809511105
4.707594773159464	4.139271936708092	2.165003560113969	1.4274541679681758
2.9205640156203687	3.6945994377289018	3.5705309188600007	0.4740480482873817
4.639358739131469	2.0507334475475814	3.0683169673401416	0.4980352650923337
3.7487873148766537	3.205082963041003	1.7825802919580065	1.0698732307187346
3.463028841809208	2.455939783424816	1.6549196677671951	0.8292216119415802
1.7065275699900075	2.922015027782058	4.455305872684662	0.17751041026680647
2.902052724026757	3.3096080954598426	1.4244076750197396	1.0635250371929554
2.82423893773249	3.842298517926632	2.7737267583189382	0.6260232296286736
4.08092276079374	2.5751244959989505	2.420664006129116	0.6869711586887333
1.6645092193025364	2.893505406702112	2.9883592233720595	0.25421706442658465
2.474173437544596	2.990903166741376	2.9387813459172047	0.40398726646320027
4.6142131818861065	3.072503843728541	3.591491131403488	0.6279876429368638
2.252072880157016	2.0734556303949883	2.6055144015887985	0.28496558993302235
1.7790241299160643	2.0264870793459493	4.481192780424782	0.1282016089780521
3.17034641677776	4.7001206608667605	4.227780626141112	0.5590568513484878
2.6232559303966783	2.3973489617442967	4.346718178613243	0.23041854037666484
2.8418681288330223	1.233054630386771	2.514645814465511	0.2249475797766866
2.371536798961039	2.494874458853297	3.4975596775167728	0.2683810027712615
2.9210500719658814	1.958699200061429	3.3527046559032154	0.27221142349637
2.2030542444850254	4.196753748193617	2.543149568668372	0.5781572591247033
3.7072946815710552	3.544254520581832	4.291208533255944	0.4881864538140236
3.4888229870565044	3.18475472148521	3.2302610077646867	0.5498223245718648
3.3378015918402864	4.142428409618029	3.0571598479396367	0.7168214411826427
1.3526335640807543	3.040963120821569	1.597392794875366	0.4097615049406363
4.677531392938929	2.105601754324012	3.653639836738293	0.4199649882808083
1.7610002637404092	2.9329926423249746	2.3658319121339617	0.3480776919733527
1.2763936920985597	3.21147999698168	4.153217489392887	0.1553587724112458
1.0121161057315622	2.20662302823737	2.685972323234137	0.13271360420853906
3.3892612483827853	2.922170823570964	3.2881498688043704	0.4855312836831808
4.248486723563933	2.0921561847044408	2.2807139446651346	0.6315664667171225
3.6925129904528062	4.747397253738042	1.3695139031357426	2.0637548168348165
3.3110706335783706	1.1896353461100144	3.5154600609867863	0.1774551979760681
3.672981874177617	3.640164575884015	1.4401328075272557	1.497301762481717
3.237793813400069	4.22260653253781	4.701906665714648	0.46219792502439944
1.5120122581340727	4.736661268749745	4.900321133750556	0.23444199394230547
1.6254971531980424	2.9990303784894814	2.2530356914685585	0.3468707712091731
4.1094324683493015	1.3487107069209578	3.755593019595205	0.2318329536563228
2.3392204244883854	1.728048353895728	1.1825023342765155	0.5491154225587337
2.15819612870892	3.614198256586109	1.3887471710362362	0.8851199265942186
2.367612989748555	2.1152987415205007	4.355803246618424	0.18043338429149755
2.549577609113582	2.86096879033602	4.006912378715279	0.29108147371905435
3.041129265807696	2.7582901053878506	2.415689482314362	0.5505012656088424
3.3046201917972247	3.918665609371182	4.742851499071055	0.43299473729901705
1.0036155600327712	3.1556903598426587	4.102653468043119	0.12358019541961318
4.267079809984248	1.272302758356655	3.2653086026165785	0.26229732904468883
4.453481794245	4.315026281292454	2.3920060078322103	1.2999611023883075
4.533188998067072	2.5706281561187097	4.463288284201097	0.41145513200992784
2.988759388043713	3.0490598944207785	4.113091836795952	0.3480273689678852
1.468180244272598	4.108212296142497	3.3836656849689506	0.28108981267492233
3.4498771891560724	3.3100708040185136	3.3862037052088265	0.5460527803893216
3.0085949564678014	2.613783301031237	3.586346696924524	0.3473247311231022
4.842511475588211	3.977708601225229	1.497383349445196	2.0452946317446665
2.331286397323515	4.500079009175751	2.778937808052296	0.5937684754226753
1.183065294236358	1.0403299303123226	2.2000363789439144	0.08924088248571867
4.488469064407337	3.391022269184652	1.8328833225585	1.3315702231298117
2.738617626898464	1.289893653576161	2.371082973029744	0.23576477105600005
3.1583109001011813	2.19572228629815	4.81760383840754	0.23127247413162536
3.764590689824135	2.22665274239772	3.11111067860392	0.43748748814562843
2.697840278604312	2.8537675129492013	3.5362933894956865	0.346603569377136
1.356003522008189	1.2311878047028308	1.304588725445215	0.2038996464972208
3.283092696622702	4.098274710640153	4.451523304377519	0.4842596165261842
1.021355646808742	2.4706750413144545	3.036424325586286	0.13518171899831666
3.4688567270958632	1.2202004599726948	3.3346502539432965	0.20399182310151276
1.733281007463655	4.9198870083935775	2.447380382784749	0.5551750613237213
2.039257025070833	1.8338860615756576	2.5874753255729512	0.2280617403717973
4.790066299690818	4.764023995228516	2.547926711996803	1.4288120464099996
2.185114915018492	4.071327956207992	4.643249653323874	0.3054988251080429
2.9379331276482734	3.137857086591424	3.074676885195895	0.4834847925882707
3.6510887363584295	4.506754934572494	2.5376798536253875	1.0300404818576743
2.139771913694825	2.2385514605457884	2.863460366518092	0.2631045960857366
2.281053941928506	3.3226021009971265	1.7990672779083543	0.6719673732243182
3.2612559689394747	2.5155364805560803	1.7106319148725473	0.7732957153965967
4.900607083246605	4.795604025491632	2.8443809013537504	1.3133208905947156
4.5769639480919695	2.2879909198983315	1.0018166588975013	1.6778416476619018
1.5512782127718316	1.031767511098475	4.292140658138846	0.058446689683466294
2.820852483514393	4.854423106837014	3.892103288753801	0.5670219998037708
4.900943853865117	1.2024655223218672	2.0193940431862605	0.4717600344991421
1.81424663654914	1.4134603473948049	1.1270159857635806	0.36249201237311046
3.6870796797441785	4.734039272481193	1.6538664936744527	1.6828647385198343
2.01117960500061	4.8880507527025525	4.964505292768363	0.31692991211174953
2.2203264197950303	4.062392106559882	1.1599663101248925	1.2554070809797577
4.750636932035062	3.913795201378743	2.284787937685506	1.2908991088687076
4.270164087139778	2.8211439980696587	1.6154450638705016	1.1710886627562536
4.708322147272524	4.724554531171124	4.223373088071411	0.8315093714712334
3.155632936323592	4.884229063200332	2.566483649418917	0.9496864236602683
3.8388596511434048	4.2482075522733815	3.179041918777388	0.8196109753197086
2.6221346498425087	4.697926686714222	4.820600914664215	0.40942136828143977
4.7888813851358405	4.843436678420298	3.1149410743041943	1.1914214493491284
1.91214375774478	2.8262508536382653	4.179045937783111	0.2037248810183023
4.4335615300526	1.4831869704517362	3.986216317807224	0.2629494456222351
1.9299622449791705	4.057981631430831	2.468607391099762	0.4986502197140008
1.0848833989444313	1.4903149042584831	1.7658142595987645	0.14649122426883524
3.076190282354752	4.526642278376406	3.0520416970863606	0.7192445054572637
3.5396993910869625	4.802594013193228	2.9122565475497675	0.9395295698969118
2.515846263796845	4.152387743764919	1.7126518716428332	0.9734245832578917
3.003667366572246	1.1294979854547371	1.899342054568004	0.28257497581362667
3.298255544249584	3.1691500962724577	3.048388360861788	0.5454431566299917
1.5248709923808508	2.4961452911854813	3.7266961335936433	0.15924067050200405
1.8377474385776809	3.9757094445816494	4.804695626371212	0.24136769637705957
2.9784729668440133	1.1127800765712372	3.6637965437612414	0.14274040725381748
4.422480976606493	1.5797228499793898	1.4548665793094786	0.7517166676595909
3.547984426827949	3.062155677555738	1.699107444269187	0.9975949180959945
3.6767482397577136	2.016022203105232	2.582380152981661	0.4603845591394703
2.5041138133269256	3.9993187828125554	2.5630516264528254	0.6170506019831341
1.9887477303101373	4.2506808737539385	4.653252467912244	0.28812315723071497
4.540704588532512	4.915952212548497	4.351016104375663	0.8113615123336265
2.63980531687542	2.681601088900988	2.734498753873712	0.4133933558964447
1.6297739545431411	1.6512796996328172	4.716250278127625	0.0915305231095819
2.731582393522256	2.1317986538380995	3.815379116065662	0.24210597410251583
2.9941040825483456	3.4670473330400027	3.8727223610519856	0.42337304047844154
2.968790303611593	1.8606843365050905	4.372488086760353	0.20224281004517544
2.3894672347276207	2.1385628155079983	2.53644325189237	0.31522649228586036
3.104656361979401	1.3597765619420867	2.8080719150894984	0.23868494437449175
2.2826548178376305	1.4452791223014745	1.4264276112907337	0.3616351763341314
2.138680301445276	3.1750380394083786	1.1284298492780538	0.9562388131280688
4.172946255754528	2.742134443668415	4.0723972841832925	0.4431648343404425
4.949318674571575	1.521794221290575	2.4650699339532385	0.4828863064086126
2.260270098635126	2.656635707763402	2.9188772096793776	0.3306147825621324
2.1052931676398976	3.1697709715871745	1.4186142172152207	0.7465021251404567
2.725996844202289	1.011204234572006	2.914636732109496	0.15213772484679067
3.6215460457711135	4.9041179729836655	1.6225260749732509	1.7259037793643281
4.897787756873526	2.2484389651428565	3.144459745198436	0.5498438515298139
1.869684381211826	2.113425421260863	2.9777444825773234	0.21438857192094568
4.73040047303872	3.755551823439732	3.745112797233416	0.7613690836377032
2.8708987716884167	2.2597640792180536	2.6892467619482425	0.38113073710694917
1.4957602521805868	2.4191873861422515	4.818756107998426	0.11887652283901265
3.1666682091653566	1.68671926904582	4.9382792722065965	0.16922434916248907
4.28312840555886	4.204663695337442	2.1549952184418157	1.3294822851530863
2.965296959135132	2.644907798096628	1.3622344204697678	0.9247001780827022
1.5050310635052186	2.815814392088752	4.448022780946875	0.1512220120370618
2.090187764520957	1.2738469905417489	2.3831698945759867	0.17742656990347017
3.087299201701508	2.341813738523612	1.7738021911203368	0.650818231512157
3.1471669799578823	4.673863073753095	1.399914382292594	1.671759990672047
3.061071948440416	3.239534634316159	1.538387203623199	1.0473755395158377
2.45373209999298	2.2766552800276307	4.465763464992016	0.1951712474813497
4.077224623653897	4.74451383459834	4.668360266879427	0.6603957032535405
4.422192410018353	1.0223097923646547	3.168312260814648	0.22697410883916777
2.6402742817632148	4.530991282207374	3.701163155643776	0.5051819298948863
3.2240059073498037	4.838261498551093	3.1459072563569257	0.7747129871233264
2.5917866645209884	4.662846558238831	1.8988600158179367	1.008462156871528
4.232918509024692	1.6941934014981763	4.7558760729605565	0.2384704452780214
1.1422456530942444	3.7338077132609935	1.2028078105894409	0.5612483437943322
3.8991413616366977	4.63798335224946	3.0927688031731586	0.9361493126643827
4.138807199035068	3.3366268827380816	1.6481270373702308	1.3424476562870613
3.544596504530513	4.657455738972431	3.750378895905424	0.6958673149434872
2.181673339407957	4.27991943435123	3.4477255796247945	0.42884412279049083
3.789570248180234	1.248343750718464	2.9121174832239305	0.2619790345547474
2.1429516916723084	4.509013769943617	2.4315894461255643	0.6284020144671854
4.52471135045665	3.57627393981861	1.9894656442560923	1.3079454505172174
4.426749256343944	3.2887645937319125	4.167521772694379	0.546661915492743
1.1794390602970342	3.698448089565067	3.635675606432689	0.19214925441228978
3.4811530852788715	1.0110890159512196	4.567208662195002	0.12245939350595486
3.417238426460929	4.37802682399975	3.902558363149248	0.6141244166297948
1.4822859429215465	2.6831362356052537	1.148587249985087	0.5562503233021584
4.7975441378351285	1.9156981955755408	1.2796596073749424	1.1563354151649472
1.2184416651445962	2.7739418979689234	3.568365630394069	0.15121606684120814
2.606120309124357	4.951568187204327	1.0439186917688246	1.9878870498923935
3.484698563518213	3.1106494530632096	2.0318986836115243	0.8311594907732995
2.4917634109756253	4.844760109706399	3.387459582290024	0.5661059814337533
4.512004183492005	4.425963659185621	1.3147284682637927	2.447537484086349
3.898694913969341	1.595259892719124	4.997607769809882	0.19670271748939916
4.450735757090827	1.3698862788235937	1.2689164116815186	0.7708158947052183
3.5762997820343383	4.372371046296472	1.4193541966385392	1.7640298988255707
4.8454283752402505	2.4248146402380453	2.799646688153953	0.6654394218876432
4.8404233508593375	1.3898812400137637	4.562704188641142	0.2375707358675399
2.072597783308374	4.746294779082303	1.3320420929056205	1.1755106106098303
