epsilon	Ef	target
2.9509606420900485	3.593953230355615	18.982952446970188
1.14531624769163	3.698994908476249	7.8281181235296895
3.928989631124935	4.179373640578118	33.96883372165184
4.811326597244832	1.7224930496851596	7.102745202267963
1.9428713508216164	2.9887536268756443	8.66357725393047
2.3669322336585648	4.503243440006419	24.13238464125228
1.871029262451522	1.0702349588492854	1.0808033587511088
4.27738820859832	2.71297239023875	15.937995954426201
3.264777406672973	3.922652450305567	24.969636865362652
3.798889814413444	4.266051631369022	34.83948757406128
3.9817499328388575	2.5410443238733187	12.77364087162743
3.4194792941442773	2.873157604192114	13.830710173629921
3.386397232691236	3.240780706860303	17.605562748642456
4.636174464884778	1.9234600164091429	8.519856270453602
1.3723183798430711	2.72324693789546	5.086190515663546
2.6894804892581825	1.7322773953336483	4.0438188052166995
2.898943672036348	1.3346128237723098	2.598609011936338
2.6551057101129936	1.3213009763949255	2.2974027668833044
2.9753528985836715	4.512903022302872	30.037420957309
4.9048914208152095	2.7488368312886915	18.26164381133496
1.6611827273588755	3.8575523955694986	12.734541113340276
4.167509532773201	4.537537524570077	42.89072366091454
2.652151685483662	2.866126422483482	10.96024607408361
2.401589342203444	3.284408296925413	12.84048606645958
3.2836130619841923	2.9260363290402376	14.190483882189353
3.697553722726157	3.9785354917482185	29.386564791990658
4.809061530320276	3.625095337933592	31.594585834924544
3.355268407872129	1.482995497652762	3.7480835909440984
1.4724589564996222	4.10558027976195	12.571222510869303
1.811819294038154	2.231563173275294	4.431401381249609
2.175319488472926	1.851497802984702	3.7477747377761754
2.0804488895009032	3.086481623275044	9.700512587496721
3.891256807845828	1.1979858498757958	2.7755962589425325
2.038431874097416	3.5111656375777964	12.709411843711075
4.7074184152519285	4.460696084412738	46.43337887524279
3.197063612106789	3.521367797362278	19.879966738062414
2.399363544233476	4.809209708735364	27.6669467828185
4.2957808812761495	4.849780439431019	51.136770363641595
3.471170561732312	1.7404494899110086	5.290440841044476
3.281092284829489	3.620492080384587	21.201512726438292
4.471043113979127	2.4954531393637853	13.805220444399529
3.127235924431841	1.2481366252226676	2.4491691446165906
1.5323946308190166	4.565314000439333	15.774646631110963
3.1801859064362605	2.3656129063318163	8.910870972358012
3.5692524840617	2.51259690881986	11.264072174639447
3.299776168060009	4.00018440333936	26.836706464444628
4.150365782821638	3.176554737834516	21.225023123967844
1.467042739277464	2.3438072052591545	4.0573805345652145
3.278441215900252	3.7757594510806514	23.292313795225606
4.645963354126602	1.2070670859307633	3.462862642038068
1.3848923201346048	1.8622841579498857	2.3544399944095025
2.360389438768734	3.8415061489071314	17.319782676673864
4.603579785579775	1.864731412519737	8.119513611493002
1.7765598614006208	3.698467686102167	11.934011513278001
1.2392324446009495	1.9144686259090304	2.272184445377798
2.056448377032948	1.795047754628495	3.310877388533323
3.984379281017192	4.38567340659657	37.47260367153963
3.076518159126417	1.4499314606661322	3.225657766718443
3.752325201679696	4.958612748465947	46.49273138690548
1.5365329593676162	4.34511820083803	14.601949814184348
4.9148282202274105	2.170833713477468	11.562294154483942
3.256216720652975	3.0598761961921697	15.455678809296776
3.0385017082732366	3.206163583708012	15.909467178335126
2.360004407221767	4.797812841734952	27.70216899826951
3.0165219667023804	3.794434535011305	21.87759101750253
1.7466458052325429	3.44486455852317	10.315166648310651
1.9843502472820416	3.0986740983932	9.605331179495604
4.6672384459517104	3.300184492661556	25.304942556337224
3.745276292334817	2.461251841627827	11.317435638343802
1.2920475990324851	3.9327066918475433	10.060824107212056
4.6065123905536005	2.520588673703898	14.478448101203545
1.382807442620348	4.5691062054976745	14.27997891119022
2.7032812637646684	4.655977222335835	29.48850770246581
1.8794991477897245	2.5819785076271047	6.212618734976421
4.650226961412522	3.771009422666377	33.61196236491609
3.2185127260863347	1.0652116911082703	1.824981829439081
3.2098228738342582	4.227994195577084	29.260103285610782
2.9177933885375285	1.1054129214477206	1.7618263830121763
1.4740005285746292	1.849211991790385	2.510953538182064
4.8962142527947154	2.6546982852875285	16.92217104053773
2.579875011775488	1.2929141839309723	2.1490978321052636
3.862966475615424	2.6295415673968887	13.187173306338538
4.0976661992480805	4.853453792561023	48.80792082300786
1.7857483332605302	3.847157771166833	13.282690232776124
1.2770294389126389	4.5998335402864114	13.460160144052745
2.4369699756460754	3.33442057747281	13.673981342582326
2.3558870797010085	2.2998872899277845	6.21628007451707
1.0597014540746654	4.9289841017923415	12.979948357993639
1.7360836595622402	4.289049036960422	15.910647235931814
1.8072381762499683	1.733941576889788	2.68349863408572
3.732464083301151	1.7483524692696768	5.699230677987922
1.991042741447051	3.8899162257875584	14.920091509595823
2.4086820618638702	2.448329252082222	7.25251945100378
1.5065632088448746	4.467155691877516	14.98145280367207
2.8420795343582554	2.3889083839157057	8.123601564255745
2.471674112534999	1.0932924760253564	1.4917413751319617
3.5725607287802528	4.131465773155815	30.017868015178525
4.444507672054263	4.075275609539542	36.296375885820765
4.186327656638548	3.31178032650822	22.778482202816384
3.2119754568830268	4.260354420140767	29.161678397713096
2.898359319058596	4.964593354708231	35.60349732467631
1.927756151057712	4.890277824635602	23.04815518918023
1.6180232953596994	1.3238533553042484	1.4409589776066203
3.4670206880878185	3.6043340542205096	22.853442548843773
3.4138892300457777	4.2244580033233765	31.017513171225573
3.4699760109233715	3.045683403803678	15.988665896054496
4.916591228463355	3.2294480772891268	25.69554938082559
4.946110499729111	3.9697479875373767	39.043732212241764
1.833732261759041	2.654482822780896	6.426589517503616
4.751797127105453	4.025119636518882	38.07345037556359
3.229586222094799	2.706091350360914	11.837840343101023
1.115010192162759	4.310448502801576	10.394599488629481
4.213498552997423	3.663579112410816	27.537067121073097
4.244923728986013	1.0512255248559002	2.3441294244889965
1.3578388741778369	1.902041403698032	2.4485012870779777
2.5149885820204814	1.0251255795780438	1.3016701948349656
2.1871383137974334	1.330842455176093	1.9373778566505118
3.1507776497109106	3.4726888431870555	18.994521110609952
1.0476973049296614	1.4083978188374668	1.0594573003275838
4.3918988416378655	4.216670028431527	39.43447919571552
1.235456639563712	4.997363800672204	15.513359022920099
2.720735671429132	4.046291723845324	22.52621554856909
3.386830419852932	3.63577460848745	22.135460082405558
1.1474921755871734	4.6693829243596365	12.608129917641763
4.018587100810386	2.751677423707439	15.351988832712063
4.1058742616236135	2.816120268897404	16.35585529281624
4.007548113110703	2.434853690111208	11.885383323137447
4.592763714165006	4.969308796615877	56.97487662604769
1.7981465458328043	1.6938397039069564	2.539284392911189
1.7159310307235645	1.7275618168574491	2.5332438012610385
3.0147491389982	2.2694308873044218	7.790695719492916
2.9856387122496164	4.816461234970948	34.36669238226843
4.041290344187404	4.970648518034512	50.0275633589342
2.8793621591309218	1.3624072112170502	2.67509384609338
2.2941043662901444	1.581552823195134	2.8413173836988777
2.259511097303999	4.155115934136052	19.66179555090002
4.697919379060443	3.440392270925727	27.63223123397857
4.63292857134371	3.5064930901066664	28.237626678943744
4.018325586631495	4.205072570746383	35.0883801290362
2.4911545357332106	1.8824673579433653	4.454721076296963
1.3227283821653342	4.2899038257411775	12.020182222598445
4.898633279251527	2.3022612816680565	12.934719055912664
4.24233265239382	3.099136459499471	20.253696619130906
3.2429659055115523	3.8752755334453433	24.24964612432593
4.27126378338143	4.518277926633859	43.74456864749218
2.4157215134727448	3.955963733494214	19.129258454581528
3.574233480387546	3.4734531593210565	21.691304754606904
2.945914449299486	1.4474243574907308	3.095390283714724
4.9021650283694855	3.3703138791449083	27.928475510347596
1.5071777258873018	4.949085125915891	18.567448353632493
2.0282824616804835	4.778600832568584	22.984936440832104
3.8532843990666414	2.8767025017069074	15.987269213187542
4.345157979656144	2.175191863635304	10.190579570559631
2.7147522725926896	4.317610832336499	25.57921914437769
3.5401350893353323	2.7543138597698795	13.352004749124058
2.783406097903641	2.5112764719873875	8.795030329942211
3.9668959832631097	4.788489763489715	45.22423180082437
4.621671637967682	2.2543673869962766	11.87322186667604
1.0039509400757805	2.0059821735086896	2.011132432334171
2.9193153537330883	2.2144624434214766	7.314471949087111
3.9532686695716666	4.862871888885527	46.31558786637701
2.7885967940372582	1.7299959857447902	4.211416937048088
2.222636029103247	1.2761842659774594	1.8124822079941914
4.234483812086472	4.117892585347643	35.809764049123274
3.329974143855273	2.170127644964567	7.918653154841303
4.6223856437661865	3.064619212714613	21.93278648496833
4.902379729289058	1.7692105090889103	7.695662123706067
1.8004534333905549	2.96489436044911	8.026193915746939
2.5386975856444782	1.8704427568557995	4.431476763130106
2.6436271709898542	3.841850675348036	19.409502364731825
3.8331781016071305	1.1387731141089006	2.4842425524540808
4.082912247877267	4.569029063959731	41.977376961989336
2.9853581672803395	2.0336615028634584	6.120214037541715
1.6890574819680768	2.8974721998005566	7.170909933235773
1.6436736297196326	4.016894029730781	13.074841726659272
1.6086437145907584	3.8414502069239616	11.758226735297459
3.8328149230373785	2.046168023719034	8.065420755778387
2.898885472660976	4.734243611657078	32.061693669792206
4.780175556109491	4.990278434935767	58.69181942774436
3.728790240984444	3.5013993383897817	22.998396534130272
1.0826296071107442	1.0696962779693004	0.6238038730147647
2.7899988899443624	1.1324464320320142	1.803987955070129
1.7448960786664114	4.862522662305799	20.580333387748606
2.8454394974502013	4.048312202033495	23.255712935972195
2.9652779714028465	3.0503946033655245	13.708619579330122
3.0698473826816937	4.425054864453716	29.75126292260549
3.206769901593732	4.630245644182368	34.61303353719398
2.259501021636295	3.818782180190248	16.580690919951312
4.47529258884717	3.7699760283569153	31.838722072274575
1.4026199331874438	1.23665334264407	1.0627461302215933
3.5248185732447626	2.7031020543204773	12.756974731572049
4.353392423458358	2.71255726497955	16.125034643686313
3.3361918562675767	4.345975793036611	31.89571354249848
3.5759336569229303	1.8374278015613503	6.02800329028572
2.88315503335704	4.825269803386299	33.733673671899616
3.501599462770949	2.104238871757826	7.697445924434
4.6674559580244805	1.5052358578965994	5.392480074687584
3.548471061481522	2.753249833759328	13.525042525225155
2.12337759400052	2.9474584574920923	9.163951646827044
2.1296041965344084	2.7894240478925347	8.30179707663395
1.2817817089363714	3.1911422718297886	6.593137093086863
4.5056830883066885	2.6650120611164447	15.945689400439782
3.75088097852149	3.327389822546173	20.64885777294731
3.0755236029155224	2.7276149622349424	11.224899812113566
3.403945631599648	2.895565728738428	14.13468768972423
2.1974252490660184	2.3208133775531388	5.801558567907871
1.1488637255738063	2.462219617051709	3.459648168680808
3.972813350741428	1.101857529471438	2.4412380674469465
4.11171987947828	1.9432946692032464	7.821482244166011
1.534209234402142	1.5279795671130727	1.8286238965869634
1.8825364307962127	3.3786635720655616	10.835335118488864
4.192365463872493	4.997040450697469	52.17069541188556
2.983502436213908	3.353859740024216	16.923508611089296
3.238184566531165	3.1755578041156265	16.61741170036251
2.632972997229999	1.7275766210485708	3.9380462977847093
2.8728866692515806	3.2489900399555665	15.23003988313197
1.8725135905817072	2.524221891329488	6.00185230644425
1.517323105945776	3.801614329539404	10.910736533584698
2.788378277978248	2.4267250192908123	8.097144333998486
2.1592301767957967	1.7186483406844708	3.201368828484749
3.968845662904705	2.53240524386332	12.565849390714579
4.877755089186676	3.754648089743397	34.11320753137043
2.3009207493472807	4.169600403914473	19.693225674308835
4.9179741720139365	3.657127089126511	32.80954852294928
2.7700435636408374	3.11100510577122	13.560780620328213
4.564425127410704	2.3117528285061706	12.11186147815433
3.615682297781453	1.2428156322940271	2.759909518541624
4.877912081589026	1.0218146559303984	2.5362475841549204
1.005042109998353	1.3967209238162952	0.9848544255783985
2.4872190147126534	4.737610403448963	27.501015087695645
1.046669222254907	2.834405294037602	4.178670737647889
2.94892733392372	3.982780725163961	23.185641579908875
4.74056343750523	1.5823484016815	5.937224772102847
4.864286684506373	3.3597044339216886	27.67202713860383
4.017018356480588	2.237185450536648	9.963310683256251
1.857178689535984	1.1308331422632345	1.1863985551301144
2.8992010271036017	4.384081667978073	28.040619195315394
3.244340284072772	1.6100392568867434	4.196194980666565
3.432274137549674	2.7925067920402467	13.191642533367887
3.6448622522367216	1.3932093108700698	3.545078719913752
