epsilon	Ef	target
2.8529370761622834	4.893815451808962	68.3262158766406
4.990675259483389	2.256218159561502	25.405134136004467
2.5803803600977617	1.5838081292798682	6.472750444761249
3.9131553547889615	2.601161835823466	26.476576989779677
2.7302917138511957	1.4104479659857785	5.4315425836545685
2.3410374861299275	4.186159451193524	41.02417926021475
2.612608521997962	1.3005270271732798	4.418889108627549
2.7373635502460085	1.1187548880498324	3.4261184352604834
2.650952819325672	2.6902804676329435	19.186559969219054
2.1278174276499	2.036808344003533	8.827438336367955
2.2995929470194403	1.519608044671298	5.310239831441167
4.747872945561358	1.978802542650408	18.591053817373023
2.0376924802469945	4.89123930807509	48.75020720170371
1.9288728520418288	3.11732405720467	18.744225609649703
2.6518255248121134	1.5472335990869803	6.348289478798598
2.336229363267356	3.9599612073106067	36.63509660785838
3.406245515463953	2.0194478136925635	13.89124647607751
4.355594081023513	1.292792803319713	7.279562022208544
1.178740518826498	3.8526731688409024	17.496152251070633
2.9260963058817686	4.5819151676745635	61.43030960315947
2.262803723892152	3.944131113956303	35.2005599578004
3.649056158300518	2.5104086026787016	22.996904203028954
2.595850993931207	2.7899992651800667	20.206353078105874
4.9480835584519	1.5734053329049382	12.249497139970885
3.755014198218392	1.2852891373713953	6.203163920756428
2.2896097315051622	1.759613245990093	7.089178431365522
2.6637952948821453	2.3383047379742385	14.564751083056915
3.5416402928084034	3.4123693158751784	41.23979579472863
2.663055679512832	4.6341029227813015	57.18888077337242
1.694555147877952	2.2862579318127834	8.857397954598994
2.653328762582716	2.6230365741133923	18.255753257878045
3.600744893856088	4.216795723697026	64.0261634618192
3.0065524854856185	3.004492268416131	27.14007048766133
1.4608695484359258	1.047047002709799	1.6015621341974875
3.621827812270429	2.9001577100211478	30.462884942815066
4.823182897056158	3.988832836790159	76.74063766567932
1.9077736041872648	4.331527024137023	35.79388942961628
1.0581644412248892	3.6196187699388034	13.863689611731687
2.600472107473641	4.4109657469730745	50.59639454967848
3.8764329538921567	3.649835695243068	51.63912864334458
2.3471113188314265	2.9172914911375067	19.97530128397992
3.9284334092382656	2.6529706492637195	27.649309272264183
4.6087772301910634	3.3251359694778593	50.95708009340993
1.7064880597085006	3.6899114747258905	23.234597206324604
3.6550018680171417	3.990480400258887	58.20200787600929
4.579056032700787	2.1972045181539377	22.10634404305618
4.659334668231113	2.1164441618491208	20.87072500397829
2.596025468671661	2.8226691365076406	20.683731817334053
4.208926352067003	3.8517961566717376	62.44503559410257
2.870048040881811	3.2076143898832363	29.529321795461758
4.00999239689612	3.419223292360821	46.88117368276535
2.669158071396464	3.744184407182594	37.41870512911371
2.5236781280119702	2.665049380522164	17.92439412637175
4.296658430541027	1.4012620821094919	8.436641027858363
3.0508846778029595	1.8080057653172328	9.972990694497025
1.956460411996228	3.567028925418972	24.89340625591881
4.218484474088635	3.258803376159761	44.79945907443288
4.009085506894583	2.137328495843174	18.31419656476089
1.5646180056829793	3.0388717905857052	14.448843234930164
4.828182931476852	1.4499517745054704	10.150579384281283
2.0551156127213064	4.809759080660767	47.54259742030631
4.269666891791402	1.2531133362314444	6.704628175294156
2.3112692492579416	2.026303021273165	9.489849503109383
1.5235912758141512	3.0899763780638234	14.547179442164335
4.696470271088547	2.0869478921963096	20.45477886216448
3.8286986372709846	1.4921179010931882	8.524275257239854
1.7020382875353914	3.2421856629810826	17.891431389939093
1.5277435152672745	3.828000353664269	22.386922068024774
2.985537885888037	4.047297169019758	48.904944808760064
1.340784610248984	2.4938217805524845	8.338536684565211
1.643733927083205	4.700126224554823	36.312032783539024
4.578593596377608	4.1470597470182415	78.74313134112184
4.084541527819097	2.9779945224540416	36.22355793176175
1.8416498445529013	2.1293907158783334	8.350601768508573
4.5660569736548515	3.0291176823060035	41.896102024102994
2.0949913016553903	3.7011918048218684	28.698910368824922
4.792333037574563	4.210421622656313	84.95680392626734
2.0832764172457536	2.3431928714051833	11.438339233805927
4.752055315702911	2.7798262685043733	36.721194211182144
1.8063756280508207	2.828430460071292	14.451039106124844
2.5673742904638597	2.8926391873210715	21.482148712026643
2.105481732997254	4.013780283987965	33.92022064069014
4.029301356135059	1.7334083132872715	12.106859435429444
1.905740823079504	3.909207252164167	29.12334323862206
3.732954886078432	2.547814968527435	24.23195818725505
2.693367950017966	4.085119233476544	44.9474607387596
4.583262083562402	2.0104671814030164	18.525445827674766
2.8605872272926893	3.6377120452820857	37.854004672527644
3.780747986441015	4.2553930367921815	68.46318302800239
3.342880095109364	2.7258751654931683	24.838920941130628
4.137152842008693	3.5653629316832838	52.59071259583576
4.810813341882116	1.444755898201851	10.041705006377693
3.1321076143085067	1.2235020172556488	4.6886310012805685
4.240539144234487	4.730839969615095	94.90685701330177
2.8022868453493546	4.97929021659135	69.4780254847505
3.9751076314631546	1.5282641652195288	9.284227033924488
2.7484775913329447	4.073157081230327	45.59891598669895
4.549643743540146	3.351222376803124	51.09564494910964
