epsilon	Ef	target
2.8529370761622834	4.893815451808962	67.599891220359
4.990675259483389	2.256218159561502	25.19674803733651
2.5803803600977617	1.5838081292798682	6.516974212328653
3.9131553547889615	2.601161835823466	26.58722238439718
2.730291713851196	1.4104479659857785	5.454488585639193
2.3410374861299275	4.186159451193524	40.824743036537264
2.612608521997962	1.3005270271732798	4.409804698946933
2.7373635502460085	1.1187548880498324	3.3816324237366713
2.650952819325672	2.6902804676329435	19.608620736059283
2.1278174276499	2.036808344003533	8.938079999955509
2.2995929470194403	1.519608044671298	5.359078594239228
4.747872945561358	1.978802542650408	18.544076885576647
2.0376924802469945	4.89123930807509	48.121158534290004
1.9288728520418288	3.11732405720467	19.092783063868218
2.6518255248121134	1.5472335990869803	6.345302768517864
2.336229363267356	3.959961207310607	36.140987188028674
3.406245515463953	2.0194478136925635	13.998409892531928
4.355594081023513	1.292792803319713	7.263444775580181
1.178740518826498	3.8526731688409024	17.78424798261626
2.9260963058817686	4.581915167674564	61.14350448048375
2.262803723892152	3.944131113956303	34.913074615421586
3.649056158300518	2.5104086026787016	22.62964106990461
2.595850993931207	2.7899992651800667	20.211705013979614
4.9480835584519	1.5734053329049382	12.203642904661686
3.755014198218392	1.2852891373713953	6.260110288019537
2.2896097315051622	1.759613245990093	7.148484710810985
2.6637952948821453	2.3383047379742385	14.862298920392792
3.5416402928084034	3.4123693158751784	41.23659894956351
2.663055679512832	4.6341029227813015	56.47801573016884
1.694555147877952	2.286257931812784	8.862357989889796
2.653328762582716	2.6230365741133923	17.93509434985594
3.600744893856088	4.216795723697026	63.3584174503842
3.0065524854856185	3.004492268416131	27.253897352272656
1.4608695484359258	1.047047002709799	1.6031152143352743
3.621827812270429	2.900157710021148	30.613365880510212
4.823182897056158	3.988832836790159	76.51879051107589
1.9077736041872648	4.331527024137023	35.64985886099683
1.0581644412248892	3.6196187699388034	13.97780299892269
2.600472107473641	4.4109657469730745	50.309532447171975
3.8764329538921567	3.649835695243068	51.75623751118578
2.3471113188314265	2.9172914911375067	19.598468950346756
3.9284334092382656	2.6529706492637195	27.344496723308527
4.608777230191064	3.3251359694778597	51.29403366833396
1.7064880597085006	3.6899114747258905	23.315183005256106
3.6550018680171417	3.990480400258887	57.25640289176925
4.579056032700787	2.1972045181539377	22.18114260285892
4.659334668231113	2.1164441618491208	20.721210154720854
2.596025468671661	2.8226691365076406	20.929807230277973
4.208926352067003	3.8517961566717376	63.87357522319701
2.870048040881811	3.2076143898832363	29.26961974501759
4.00999239689612	3.419223292360821	46.745619503910994
2.669158071396464	3.744184407182594	37.91556448840576
2.5236781280119702	2.665049380522164	18.021135646466735
4.296658430541027	1.401262082109492	8.37180804783839
3.0508846778029595	1.8080057653172328	9.850959600520065
1.956460411996228	3.567028925418972	24.858426115978073
4.218484474088635	3.258803376159761	44.95224359949634
4.009085506894583	2.137328495843174	18.199171925017346
1.5646180056829793	3.038871790585705	14.358969562007251
4.828182931476852	1.4499517745054704	10.162712864980042
2.0551156127213064	4.809759080660767	47.81763860400542
4.269666891791402	1.2531133362314444	6.757397416370294
2.3112692492579416	2.026303021273165	9.44174937623531
1.5235912758141512	3.0899763780638234	14.542182766515765
4.696470271088547	2.0869478921963096	20.398646889522716
3.8286986372709846	1.4921179010931882	8.485404328255486
1.7020382875353914	3.2421856629810826	17.876475834653174
1.5277435152672745	3.828000353664269	22.252818003311734
2.985537885888037	4.047297169019758	48.786211030176084
1.340784610248984	2.4938217805524845	8.317058616852156
1.643733927083205	4.700126224554823	36.240805537645414
4.578593596377608	4.1470597470182415	78.23032175997595
4.084541527819097	2.9779945224540416	37.30188454413032
1.8416498445529013	2.1293907158783334	8.451531155263117
4.566056973654852	3.0291176823060035	41.94708199552409
2.0949913016553903	3.701191804821869	28.679553976055978
4.792333037574563	4.210421622656313	87.23725382230337
2.0832764172457536	2.3431928714051837	11.247987925191575
4.752055315702911	2.7798262685043733	36.91761236737237
1.8063756280508207	2.828430460071292	14.38778042215067
2.56737429046386	2.8926391873210715	21.576749845951962
2.105481732997254	4.013780283987965	34.10450504002921
4.029301356135059	1.7334083132872715	11.979591441640334
1.905740823079504	3.909207252164167	28.994513045974927
3.732954886078432	2.547814968527435	24.089200498713232
2.693367950017966	4.085119233476544	45.04171749815863
4.583262083562402	2.0104671814030164	18.54492265627244
2.8605872272926893	3.6377120452820857	37.848150127853955
3.780747986441015	4.2553930367921815	68.16268096712271
3.342880095109364	2.7258751654931683	24.34349798948005
4.137152842008693	3.565362931683284	51.673832052776504
4.810813341882116	1.444755898201851	9.937326287291809
3.1321076143085067	1.2235020172556488	4.741279671784434
4.240539144234487	4.730839969615095	93.78672510486626
2.8022868453493546	4.97929021659135	70.09706763530765
3.9751076314631546	1.5282641652195288	9.240655021450626
2.7484775913329447	4.073157081230327	45.411404906478175
4.549643743540146	3.351222376803124	50.475533663838554
2.762120133095925	2.2734086822096127	14.459832863741525
2.584864641347988	1.5403701528132148	6.143369086678108
2.5031028113792697	3.603199777754281	31.629081771142758
1.6138780014497422	1.9681180656962736	6.246408998476609
2.719758154744103	4.217158819026223	48.43019665839315
2.2340367097305185	2.4611122802708643	13.350603141608179
1.6845235365076068	4.790899767202383	38.861659526783924
1.7131320086974389	4.541457906609045	35.17391955476319
1.5508101735140176	3.0814574002535986	14.633323956445816
2.075541187511744	4.669136300393133	44.43266734805588
3.546561206059048	4.4993659324498845	71.79801860852857
2.2145417535533576	3.113951851820048	21.405760414920838
2.6231134689741724	2.724950989369064	19.19484126732427
3.583944384691629	3.989881032075423	56.79582995564987
2.63190146012974	1.4224661014378368	5.346952031821406
3.856069689777791	3.1027538807862283	37.05816636378973
4.54931255637846	1.135746598127264	5.881956830995587
3.933540029943176	4.545198576653867	80.66918713305445
2.6921079130005663	2.173737158576433	12.954022728475335
4.41927782651704	3.709606357774815	61.56742576774704
4.045883733107747	2.7379064645595657	30.191283602602432
1.32256842329187	2.10953718322758	5.992929653786722
4.041700843230679	3.622364868786093	53.88195376401067
3.1644515043793326	4.069283964918776	51.76126099511008
4.05914663075709	2.977517440692228	35.94025321264187
4.910941135193925	2.009343293247824	19.579859606869856
3.164066450791493	3.724410141560652	43.64884573508022
1.835797942876652	3.390877779011244	21.146352099229855
2.3828137365855926	1.864302416485081	8.341962395957193
1.2687370998671683	2.385083040972841	7.309501232238952
4.590795140100943	3.045206679266112	42.17273574882423
1.7498042365465232	3.9734573272096223	27.541090474699857
2.443067622282151	4.874600291845345	58.270962609834214
