omega	c	target
7.207937390916187	5.581231442089566	1.3052105061604045
9.073848442439385	7.506346866505445	1.2028191079123527
7.975807774454207	2.0817502530278373	3.836251398361366
9.388748102889837	1.278919536404462	7.232529613017828
1.368476660802903	7.691016138504441	0.17738052401818918
6.1068816886856725	4.9506316279160085	1.2089934993416078
3.9186691621714735	9.103292433428976	0.4290869587417363
6.469336638688157	5.03693633746034	1.3042436328027394
2.5354066393369448	6.7752468011250295	0.38158341448094557
3.175623512718	3.916597344542712	0.7966904274692043
2.49680089438585	9.3620307373891	0.2659733827679618
8.124834241960817	4.623617687192709	1.7411806611483085
4.739263546686642	9.402048074208183	0.5005133189720714
6.185392635166628	2.5205492933840348	2.4715245587110997
8.982502285886898	9.86719975353487	0.9154949548887492
2.525432284172978	7.196458771895392	0.35178179897381895
1.7739714974366725	9.38699388590231	0.18914372209162925
8.658625090607124	5.38886428313582	1.589049411397048
6.102105395527699	4.89093893400963	1.2694478059775796
9.204586571614737	1.034928616477965	8.950800107604055
2.8122322661073635	5.7975710470623625	0.48717826566769185
6.317513824721825	9.271942512956947	0.6871676797833581
6.312545113443843	8.086177975961082	0.7934167470032059
9.741613256026351	3.453517329400836	2.7904277643674136
7.193236130187736	6.492949096453878	1.1200997767622451
5.144722813180801	6.450476853426533	0.7944561450135816
1.0495139750605285	6.207005745879131	0.1671646177305896
4.067320809176101	6.105183989686699	0.6654974473358531
6.770179330974747	8.716012153026304	0.7777199168933442
9.67479042812116	5.071597959603877	1.8886384498821236
8.156967544094723	3.370386458269766	2.3998533933226898
9.684931597394778	6.304863166498662	1.5425115862062304
5.169177516878649	3.1133988571628466	1.6327544718599907
3.056650708130725	4.543730633356729	0.6781114981369818
5.630041493152522	1.7633064130997158	3.193522380191647
8.067162465529133	3.356613043573208	2.4066603810816507
5.370894669913052	7.480153652218465	0.7193207247463104
7.840309201900418	8.882926831397041	0.8895937455249693
4.150575845173679	2.066343470513422	2.025513247421705
3.8176719924272913	7.750311713044693	0.4883771326691776
4.7390809928353095	4.210829708398174	1.1261435695965458
9.116660681739516	6.791876477088772	1.3412565478282945
4.3178572969720665	2.4395033086030664	1.754971501502343
9.917210958635255	2.3003167191029426	4.283922555649499
6.209838646824091	2.8956455430251653	2.179282556539142
3.851103483429205	6.775119281919603	0.5674975970070518
6.065282634204991	2.2071340361903933	2.760534080330841
4.773544268349398	3.6513557829077263	1.3085050353556997
9.161435921594322	5.3696100609031685	1.6974693235381695
7.332851790657934	3.7829513017417007	1.92395310980927
3.707063520988557	4.619559916845391	0.8095025011723959
7.467877894840679	9.705576131062973	0.769127492022605
2.9364229447003907	6.680120941422053	0.44192059627029195
4.593789208929109	1.6867300774951128	2.703583417314992
3.667599681801777	4.065241458216582	0.8978976214675551
7.934633544284222	6.799712820680031	1.165904119187804
7.145194152501867	9.260039845299838	0.7688459625101812
2.87531334554664	2.6136904022747984	1.0986251471809638
1.2133407231017963	1.7793343687800671	0.691485468237551
9.422898985770336	1.4015798974295208	6.788586317673192
8.914540456849819	8.626266395514621	1.0291602988287414
6.270188798649862	5.032432968417317	1.251661480512205
7.989531902173676	4.576794235610387	1.7165465741505368
5.721086583601395	1.7544274873259664	3.261879295365041
8.294103393594169	5.410789579946806	1.534164812342785
9.243512474549828	5.525855651428728	1.6677155036937528
4.503095173630942	7.81835425922795	0.5694561614063108
3.4263953814637964	3.1519376987267327	1.0870292931798535
3.528865025645728	8.631839292504692	0.4080480240650733
3.4435745868938863	8.69306788583119	0.3988123152764681
2.657517726426476	8.99159761909182	0.2949394981682294
3.879370655320928	1.7937757422844385	2.157570780491204
5.240657246876144	7.823451846812357	0.6602516098818685
8.253466592339834	2.0593973023337337	4.021586101292337
2.1765266797368854	8.052121071166567	0.2706827536944838
7.426313661047753	7.770874526780789	0.9524452102002109
1.5259797005682658	5.326068694992727	0.2879657629813199
7.603063779921621	3.3218103932055114	2.2783889696498756
3.7984434946398142	7.254812010344056	0.5330286506358265
5.817309568483733	4.775609252847858	1.2137113145449183
8.284617571074268	4.257343753846636	1.9162687965925709
8.191312253769112	4.685980311733074	1.712063004243015
8.280919194163673	5.065684930240766	1.634703586545484
1.1477357998115876	8.344347959138915	0.13732778637337156
9.405800435185686	5.934156618807823	1.5608213060603908
3.630371362795578	3.638227782027701	0.996987578880526
2.430413721317436	3.496854556118153	0.7092893799011373
1.2795377244527493	2.656968325961248	0.47178428784957416
8.723865747285338	4.53647927153075	1.915090654037183
8.250620823017815	9.345653601478938	0.8789072355132098
6.312781082023431	8.424821496755134	0.7415039715883557
8.839155342103075	5.166386393942783	1.7240407302936172
1.3984266515975647	2.470602568128605	0.562284261641967
3.8799299384910273	4.989211589933534	0.7861398026344808
9.401793947122195	8.914141514827007	1.0398165790227047
5.7463008806766105	1.204477160049593	4.746323245025364
5.255549104585605	3.004640097157105	1.7345912157082686
3.3002699967522897	5.566121976249099	0.5992511334651179
9.108341900343207	2.654599768487795	3.4165462391890644
7.067377591273138	4.10762378594413	1.7311264322872462
2.518734998517448	3.5347740078724463	0.696606669892056
3.3199536028443704	9.990880371087824	0.3353795004535362
2.441255347726416	7.343873199935803	0.32853288013093507
3.7224258382964464	1.0015881186314286	3.6700917419648365
1.5556079121582624	9.941104173378507	0.1575547915874
8.747199484117472	3.617342041277967	2.39312503362055
9.915928523095884	7.359368041875008	1.3647493253244385
4.968322976698822	4.034575623700101	1.2567199939769114
6.304774530361134	8.906120702955908	0.7054339785278131
3.293534358810733	3.06754793862508	1.0707454341134788
5.277767299999133	1.0415529446314788	5.128078991053174
8.267390230286884	9.869077840491046	0.8294011520245118
4.092217869958354	3.5798744598115446	1.1560370320086593
2.5577217338550136	6.222825008962497	0.4107639609295083
4.7840022124857	8.17959070230696	0.589719196008245
5.608027577360855	9.284419353010332	0.5997043932801359
4.109524478208426	5.922014511116937	0.7028030775789511
7.206562485016477	4.220090133259558	1.6832275670351045
3.6353247796016617	9.224283331087625	0.39983870982097536
6.978971972017359	2.642923812984394	2.669941115757876
4.467634427492618	2.2845440227800293	1.9444930366476365
8.566438014448437	7.163954495534519	1.1998683131333097
9.498346988612976	6.994350431475103	1.3511918976044415
7.152739225607182	2.7495928301472485	2.60830663946961
9.031829505095963	2.763663605042029	3.2515345731621874
8.965279889791557	6.710345072453631	1.3236602875983516
8.260225548114423	4.50609507234042	1.8403174489525607
9.644204033911851	7.784366744423527	1.2413462661092698
3.9571099434542942	6.939931075489803	0.570151894256003
1.2814734648797494	9.13451045830139	0.14012029427795497
6.29719480442284	1.6673189735489022	3.8048840223867395
5.56192149535916	2.747240423239412	2.014566723519209
3.4895236343104434	4.149659549243319	0.8349617649828739
9.831980456265107	2.0801635942410237	4.78468570200353
6.3915422997917375	1.5586258537934985	4.082012540235424
7.469412789036614	6.570730858416535	1.128425752042527
2.94364321619363	3.846164393125872	0.7610105225018761
4.655954475835332	1.094072257485159	4.227255079924957
6.495259845648737	3.1934526001772228	2.0696866865463117
5.829684020609781	2.361796556687485	2.4661774598581587
4.857146115067947	1.7485520916682151	2.7383179432279956
5.3301243929481	1.1549125578782538	4.620268780179177
9.830424267490788	4.679932635028258	2.0726763877727556
9.855413984877549	5.431738748993364	1.847270629312818
4.190726465755524	2.5596487343412218	1.66266143398357
1.9746204940837169	1.675880221353343	1.189229632818978
1.936175081144828	5.051960804637276	0.38488584500207995
3.627438833570392	4.015464256294399	0.8896449286731716
3.5306394544838247	1.9149452544544168	1.8581135068919925
3.5157267639237224	2.5154404844233578	1.3941462160934235
3.7475816847103776	6.430423486995955	0.5768426195959853
6.515126204992541	4.515446828002221	1.4212160862506336
2.560408780942187	3.481886523717848	0.7379046141893167
3.1322652393213213	2.170969195254381	1.4372559734426487
3.9731777930052328	8.248761719914041	0.47752873716018573
5.634803665375485	8.824872989318061	0.641924430301036
8.661263093114982	3.794714792933248	2.3181065298538095
4.954926239819763	6.299281553214991	0.7960345523315189
3.1179218353004865	3.2037551617147604	0.9774377009885064
9.127547140324069	7.680693435336535	1.1806090489932215
5.995492099756937	4.588355856921526	1.3179288768654773
6.494222356027707	2.698265451659404	2.4349401604035967
2.23673979859352	3.794897071169325	0.5946810289626866
3.3946814327168875	1.3767548025291436	2.4952655813950755
8.809160441601662	2.696141852453329	3.231526101107706
6.445874900044147	5.711759524887161	1.1207729013489758
3.052269068158148	9.138328694849116	0.3314762695031245
6.2022204151974885	5.171107548217051	1.2026746090065632
7.592023963192402	6.689276249757656	1.1331228816607772
5.097425301578092	1.8489552383836296	2.7446071994255665
8.957464132553907	6.843501329079298	1.321999595331799
2.357317145021129	1.0121343551582769	2.33731503243802
1.874228872372845	6.359939178076205	0.293013888120519
8.271016197080275	5.88880724326012	1.4168076928334494
9.9139305546423	9.950987665256738	0.9952316499117908
2.362294803132805	7.967256576386343	0.29560200756081295
2.985379275963042	6.161999594678558	0.4739815353200291
2.0857129588356638	9.037438547048056	0.23148798151712136
9.361877081731498	2.9448263704381583	3.1603400089752376
3.038713736542243	6.016881488011884	0.5138216835304873
2.1803333993499394	5.445456552264226	0.40430623971250157
2.3558386724979004	8.975654417111652	0.26567518859790895
8.824569769110498	6.522710183459166	1.3536702140597343
3.430094459515713	3.0355079615754264	1.1554580022379384
5.507817297765576	8.953782945155607	0.6267928499348591
1.538534795772513	3.776708640557077	0.40718187818376195
5.667121396735665	3.7499643194825687	1.5182489558818344
1.6385441081009182	1.3298419086635718	1.228335248455349
8.120075575911525	8.41062120793438	0.9659963749732787
9.630356774239344	5.549956798575731	1.7385586828234256
9.11417556355625	4.505962185971464	2.0377034256505735
9.366731751975989	3.0341011625405163	3.0694180981546006
8.246378824288676	8.255573597972662	1.017308474492856
5.932393465148086	7.708972308620907	0.762379257237024
4.40702017759306	1.143314441280442	3.842141182970369
2.6207548839047035	1.8089776492772285	1.4544909623801419
6.603286304613023	9.333408568915422	0.7132858684040797
3.189816319556945	5.356123111360849	0.5942013506460762
2.8107659429919964	1.420540184344467	1.9454442381845813
2.9922522322101224	2.60714157045366	1.1405082288733888
9.260053395050264	2.2294169722553496	4.202604542001037
3.8123767568926654	4.637434530684343	0.8199311351559337
9.845830557189256	9.89088534029186	0.9906608800889979
3.7104676588961953	8.596022317696928	0.4283993981974349
7.505898363867647	4.692827625218818	1.5889178374586166
4.21881108800928	3.358131324933547	1.2588740792076085
3.0874392878758585	8.468517182779662	0.36939253688791673
4.130569611912489	1.094325582087021	3.8082211993651565
2.4430940660432734	8.354658220275509	0.2935900069988034
4.511983644873596	8.912560119349642	0.49769229202609233
7.219192668087187	5.144414599019583	1.4075436035932694
2.119227686178169	2.885020128402465	0.7304969278529095
6.982038879581563	6.390475270376967	1.107075713659577
3.213025633929316	9.306629356989694	0.34441400139739775
2.4925123601853265	7.659283972377316	0.3267664400361287
1.085143358114172	9.047684330593896	0.1195003738704012
2.881934526904686	1.6164666686282954	1.7786561221233952
4.253062114350708	2.6541125549095748	1.5958294435014448
8.150830482415845	8.142383909437342	0.9873605939549798
6.513813844169159	9.080360464893156	0.7175616433871291
3.5002577174593186	2.726674679527667	1.2967113192803403
3.241879008807347	8.630660769357966	0.37327764075591274
8.317662289026464	3.861534679707338	2.1496276433888912
3.3454830369308057	9.367067010129722	0.36250245069773446
7.15591951265466	5.874806758494872	1.2242668611778098
1.7138241790943447	1.518795328054433	1.1154602088949634
7.1158012092650695	2.7396654505434928	2.6290146733043622
1.39004750128546	3.72918250550794	0.3694930056197456
7.782551656747874	5.951990930423428	1.2823310116627011
3.3564454847545337	4.8693505711988445	0.6889001681303009
1.6109980861172848	6.449071112956092	0.2520851867612126
4.092955225976334	8.616145290564504	0.4818852005440096
7.077096897227144	5.067462175768196	1.384699652377807
1.902369256785016	6.148389951149441	0.3127710240532331
9.13280796515994	1.915247200530908	4.750309892768269
6.647723102842453	8.625137542289764	0.7694217081181132
1.8139393207573784	1.6236446143366257	1.1239560856355713
9.98832167249706	6.646065492476157	1.4805992007659134
4.189444501302856	9.921175128542467	0.4226690757831787
9.5619840806103	1.3945501648892298	6.938098759099347
4.632944884533993	9.850223221663864	0.46884594287027737
5.757617703899117	5.77903967694193	0.9985402253757362
5.358832716354415	1.7368765960932555	3.091188291770496
